id,race_id,horse_number,Draw,Horse_ID,Country,Name,Age,weight_uk,weight,gears,Horse_rate,jockey_ID,jockey,trainer_ID,trainer,fav,odds,odds_decimal,Timeform_comments
298717,183354,7,,116572,FR,Bal Kauto,8,10-7,66.65,ht,109.0,6511,Mr M J Kenneally,1246,D Queally,,,,Won easily at Galway last time. Now up 13lb but still well treated on chase form. Improved again when landing a 2m6f handicap by 5l off 104 and may have more to offer over staying trips over hurdles.
298718,183354,8,,94493,IRE,Fairyhill Run,10,10-0,63.5,p,102.0,5467,D King,432,J P Ryan,,,,Fell in a handicap chase at Wexford last time. Enjoys making the running but has a bit to find.
298719,183355,1,,137709,IRE,Barrakilla Vage,6,12-0,76.2,h,,6692,Mr L P Barnett,3837,Edward F Power,,,,Far too keen and below debut form when finishing down the field in a bumper at Tramore last time; usually consistent; has worn a hood but still needs to learn to settle.
298720,183355,2,,136258,IRE,Carrig Padraig,6,12-0,76.2,h,,5346,Mr D M Fitzgerald,1217,M P Fitzgerald,,,,Ran to form but was comfortably held in a bumper at Wexford last time; plenty more required to get off the mark.
298721,183355,3,,153906,IRE,Groucho Max,5,12-0,76.2,,,2508,Mr B J Walsh,3836,Barry Walsh,,,,Poor debut when well beaten in a bumper over 2m1f at Clonmel last time; off a short break; yet to show much in points or under rules.
298722,183355,4,,155937,IRE,Onlyforfrankie,5,12-0,76.2,,,5866,Mr E M Nugent,4290,B McMahon,1st,14/1,15.0,"Ran to form when fourth, beaten 6l, in a maiden over 3m at Ballingarry last time; off a short break; showed minor promise in points."
298723,183355,5,,155387,IRE,Red Oak,5,12-0,76.2,,,5196,Mr Alan O'Sullivan,4223,Ciaran Murphy,,,,Yard won this race last year; promising debut in a good contest when beaten 9 1/4l in a bumper over 2m2f at Galway last time; should improve for the initial experience.
298724,183355,6,,155941,IRE,Sonny Koufax,6,12-0,76.2,,,4666,Mr C O'Keeffe,3499,Conor O'Keeffe,,,,Fell in a maiden over 3m at Lingstown last time; has shown little in points.
298725,183355,7,,131174,IRE,Cailin Deas,7,11-7,73.0,t,,2459,Mr S Connor,4192,James Andrew Fahey,,,,"Ran to form, doing much the best of those coming from off the pace when fourth beaten 5 1/4l in a mares bumper over 2m1f at Galway last time; consistent at 2m on decent ground in bumpers."
298726,183355,8,,142705,IRE,Dunbell Diva,5,11-7,73.0,,,6991,Ms K M Ryan,411,J J Hanlon,,,,"Affinisea mare; half-sister to Pats Gift, who was poor at 19f; probably need this initial experience."
298727,183355,9,,141526,IRE,Keep It Together,7,11-7,73.0,,,6768,Mr R N Hyland,986,D Buckley,,,,Has no worthwhile form; has beaten only one home in four starts under rules.
298728,183355,10,,136174,IRE,Sellerna Bay,5,11-7,73.0,,,5610,Mr D Doyle,4173,M Fahey,,,,"Still green under pressure but ran to form when second, beaten 1/2l, in a mares bumper over 2m1f at Wexford last time; suited by 2m on good ground and can win a bumper."
298729,183356,1,6.0,151955,IRE,Extravagant,2,9-12,62.55,,80.0,5538,J Cleary,1283,A P O'Brien,1st,5/2,3.5,"Outpaced and unsuited by the drop in trip when well beaten in a 6f nursery at The Curragh on handicap debut. Generally out of form and needs at least 7f, with the potential to do better over 1m."
298730,183356,2,8.0,154078,IRE,Bellamano,2,9-11,62.1,,79.0,6716,P McGettigan,4218,J P Murtagh,2nd,7/2,4.5,"Ran to form when second, beaten a neck, in a 7f auction race at Galway last time. Steadily progressive and consistent over 7-8f on easy ground. Trainer in form and looks a solid contender."
298731,183356,3,4.0,153176,IRE,Invincible Will,2,9-8,60.75,,76.0,861,G F Carroll,1431,G P Cromwell,,,,"Conceded first run but ran to form on handicap debut when beaten 1/2l off 73 over 7f at Galway, benefitting from the drop in grade. Effective at 7f and may get 1m; looks on a good mark."
298732,183356,4,5.0,152422,GB,Clarity of Thought,2,9-4,58.95,,72.0,5052,M P Sheehy,4174,J P O'Brien,,,,"Ran to form when well beaten in a 7f maiden at Down Royal last time. Usually consistent, with a trainer who excels at this course. Effective over 6-7f on good or soft ground and may progress in handicaps."
298733,183356,5,10.0,154311,IRE,Farabove The Limit,2,9-0,57.15,,68.0,1058,D P McDonogh,383,G Elliott,,,,Possibly ran too soon when well beaten in a 7f auction race at Galway last time. Inconsistent in maidens and needs to improve to make an impact in handicaps.
298734,183356,6,1.0,153856,IRE,The Holy Apostle,2,9-0,57.15,b,68.0,4343,L T McAteer,168,B W Duke,,,,Outpaced and outclassed when down the field in a 7f maiden at The Curragh most recently. Blinkers applied for the first time following a short break. Yet to build on a promising debut and bred for middle distances.
298735,183356,7,2.0,154125,IRE,Down The Glen,2,8-12,56.2,,66.0,826,S Foley,4226,R O'Sullivan,,,,"A little below form in a good 6f maiden at Naas last time. Generally consistent, with a significant jockey booking. Likely to be better suited to further than 6f in nurseries."
298736,183356,8,3.0,152493,IRE,Quinns Charm,2,8-12,56.2,t,66.0,6582,T Casey,2655,M Mulvany,,,,From a yard that won this race last year. Below form when stepped up in trip on final qualifying run in a Bellewstown maiden. Off a short break and bred for middle distances; improvement needed in handicaps.
298737,183356,9,9.0,153388,IRE,Sara La Belle,2,8-11,55.75,h,65.0,919,C D Hayes,576,A McGuinness,,,,"Returned to form when fourth, beaten 6 1/2l, in a 7f nursery at Galway last time. Wears a hood for the first time. Effective at 6-7f on good or soft ground but needs a bit more to break her maiden."
298738,183356,10,7.0,153358,IRE,Femme Beauty,2,8-10,55.3,,64.0,5084,J A Powell,1201,K J Condon,,,,"Back to form in first-time headgear when fourth, beaten 8 1/4l, in a 7f maiden at Down Royal last time. Inconsistent over 6-7f so far, though may stay 1m."
298739,183357,1,3.0,152153,GB,Collecting Coin,3,10-0,63.5,,88.0,6335,K G Kennedy,77,Mrs J Harrington,,,,Ran to form with an easy win in a maiden at Galway over 7f by 3l last time; consistent over 7-8f on good and soft.
298740,183357,2,2.0,140817,GB,Sujet,3,9-13,63.0,,87.0,1724,C T Keane,193,D K Weld,2nd,11/4,3.75,"Ran to form when fourth, beaten 3l in a 9f handicap at Galway latest; ridden by a top course jockey; acts on good to firm, good and soft; effective from 8-9f; consistent."
298741,183357,3,4.0,142743,IRE,Mathan,3,9-12,62.55,p,86.0,6746,J Pietropaolo,4174,J P O'Brien,,5/1,6.0,"Ran to form when 2 1/4l third in a 9f handicap at Galway on most recent run; trained by a top course trainer; effective from 7-9f, enjoys cut and consistent."
298742,183357,4,5.0,135894,IRE,Refreshment,3,9-8,60.75,b,82.0,4262,G M Ryan,4173,M Fahey,1st,12/5,3.4,"Ran to form when second, beaten 1/4l in a 9f handicap at Galway latest; effective from 8-9f on good and soft; consistent."
298743,183357,5,6.0,135241,IRE,Sunriseontheboyne,3,9-3,58.5,t,77.0,6582,T Casey,2655,M Mulvany,,25/1,26.0,"Outpaced, short of room and rallied when clear, finishing below form and appearing unsuited by the shorter trip when beaten 8 1/4l in a 9f handicap at Galway last time; tongue-tie first time; may prefer 9-10f; needs more in this grade."
298744,183357,6,1.0,136809,IRE,Dahlia Noir,3,9-2,58.05,,76.0,4805,P A Harnett,3503,Donnacha O'Brien,,,,"Poorly placed to challenge in a race dominated from the front when beaten 7 1/4l in a handicap here last time; effective from 8-10f, acts on any going but enjoys cut; generally consistent."
298745,183358,1,2.0,105290,IRE,Howyoulikethat,8,9-9,61.2,,95.0,4903,J M Sheridan,196,Miss McLoughlin,,22/1,23.0,"Had too much to do in a race dominated from the front, beaten 5 1/4l in a 9f handicap at Galway last time. Generally out of form but has been running back into form after a long layoff. Effective at 1m and goes well at Killarney."
298746,183358,2,1.0,136534,IRE,Duckadilly,4,9-4,58.95,,100.0,4499,B M Coen,4320,Daniel McLoughlin,2nd,6/1,7.0,"Below form when stepped up in grade on quicker ground, finishing fourth and beaten 6l in the Brownstown Stakes (Group 3) over 7f at Leopardstown last time. Effective at 7-8f."
298747,183358,3,7.0,131963,IRE,Evening Blossom,4,9-4,58.95,t,99.0,1058,D P McDonogh,4174,J P O'Brien,,,,Ran below form when beaten 8l in a 9f handicap at Galway last time. Usually consistent and from a top course trainer. Acts on good and soft ground; progressive but now facing a tougher mark.
298748,183358,4,6.0,131200,IRE,Soft Winds,4,9-4,58.95,p,91.0,5052,M P Sheehy,4174,J P O'Brien,,,,"Made too much use of and finished 8l behind in the Hurry Harriet Stakes (Listed) over 9f at Gowran Park last time. From a top course trainer, may need some cut, but looks vulnerable at Group/Listed level."
298749,183358,5,9.0,122331,IRE,Thalara,5,9-4,58.95,,95.0,4477,A J Slattery,66,H De Bromhead,,8/1,9.0,"Improved when dropped back in trip, finishing 3 1/4l third in the Kooyonga Stakes (Listed) at Navan last time. Steadily progressive and returning from a short break, effective at 8-10f and capable at Listed level."
298750,183358,6,3.0,154486,IRE,Barbizon,3,9-3,58.5,,,1724,C T Keane,419,J J Murphy,,10/1,11.0,"Keen but improved for his debut experience to win the Conditions Race here by 2 1/4l last time. With a top course jockey booked, effective at 1m and has more to come."
298751,183358,7,8.0,152150,GB,Ben Lawers,3,9-3,58.5,t,,826,S Foley,77,Mrs J Harrington,,,,"Ran to form when 3l third in a 9f maiden at Leopardstown last time. Steadily progressive and consistent over 8-9f on good ground, but needs to settle better."
298752,183358,8,4.0,144134,IRE,Expanded,3,9-3,58.5,,113.0,4262,G M Ryan,1283,A P O'Brien,1st,12/5,3.4,"From a yard that has won 3 of the last 5 runnings of this race. Disappointing when down the field in the Irish 2,000 Guineas (Group 1) at The Curragh last time. Returning from a short break and yet to show the ability displayed as a 2yo."
298753,183358,9,5.0,9748,IRE,Mississippi River,3,9-3,58.5,b,98.0,919,C D Hayes,1283,A P O'Brien,,,,"From a yard that has won 3 of the last 5 renewals. Below form when beaten 4 1/2l in a 9f handicap at Galway last time. Usually consistent, effective over 8-9f and acts on any ground, though can be frustrating."
298754,183358,10,11.0,137000,GB,Fiery Lucy,3,8-12,56.2,,103.0,861,G F Carroll,1431,G P Cromwell,,,,"Forced wide from a poor draw when down the field in the Corrib Fillies Stakes (Listed) over 7f at Galway last time. With a top jockey back on board, she acts on firm, good and soft, generally consistent at around 1m, and can bounce back."
298755,183358,11,10.0,154510,IRE,Queen Of The Bogs,3,8-12,56.2,,,4244,N M Crosse,419,J J Murphy,,,,Quickened clear comfortably and improved for her debut experience when winning a 9f maiden at The Curragh by 5l last time. Effective at 9-10f and worth a step up in grade.
298756,183359,1,16.0,130895,IRE,Shelbourne,4,10-0,63.5,,70.0,919,C D Hayes,4191,M Hassett,,25/1,26.0,Forced wide from a poor draw when beaten 8l in a handicap over 7f at Naas last time; effective at 7-8f.
298757,183359,2,10.0,131233,GB,Star Mind,4,10-0,63.5,,70.0,6771,Nicola Burns,4301,Gerard O'Leary,,,,"Did it cosily, back in form when landing a handicap by 1/2l off 62 over 7f at Naas last time in a strongly run race; effective at 7-8f; remains well treated on old UK form."
298758,183359,3,5.0,103164,GB,Chavajod,7,9-13,63.0,v,69.0,1735,R Coakley,3235,D P Coakley,1st,15/2,8.5,Returned to form under positive handling when beaten 1/2l off 68 over 9f at Galway last time; best at 1m; inconsistent veteran.
298759,183359,4,7.0,105510,IRE,Darkdeserthighway,7,9-11,62.1,b,67.0,927,L F Roche,2370,M O'Callaghan,,14/1,15.0,Below form when beaten 10l in a handicap at The Curragh last time; generally consistent at 1m on good ground; holds no secrets from the handicapper.
298760,183359,5,14.0,113595,IRE,Secret Magician,6,9-11,62.1,pt,67.0,4805,P A Harnett,4191,M Hassett,,,,"Ran to form when beaten 2l off 67 over 7f at Naas last time; effective at 6-7f, unproven over further."
298761,183359,6,15.0,99532,IRE,Speckled Meadow,8,9-11,62.1,,67.0,5811,M W Hassett,3082,Don Browne,,,,"Ran to current form when beaten 3 1/4l off 68 over 9f at Galway last time; effective at 7-8f, best with cut; handicapper finally relenting."
298762,183359,7,3.0,133342,GB,Still She Blooms,4,9-9,61.2,h,65.0,332,R C Colgan,4363,C Timmons,,,,Quickened clear early and scored by 3l off 57 here penultimate start; effective 7-9f; can do better under a slightly more patient ride at 1m.
298763,183359,8,18.0,111323,IRE,Linger For Longer,6,9-7,60.3,,63.0,6543,D S O'Sullivan,194,A Leahy,,,,Outclassed up in grade when beaten 6 1/2l in a Rated Race over 7f at Limerick last time; effective at 7f; out of form in 2025.
298764,183359,9,13.0,133086,IRE,Nedita,4,9-7,60.3,,63.0,4343,L T McAteer,1083,D Marnane,,14/1,15.0,Below form when beaten 4l off 65 over 7f at Naas last time; top jockey back on board; effective at 1m but yet to prove as effective on turf.
298765,183359,10,17.0,137120,IRE,No Such Thing,3,9-7,60.3,v,69.0,6977,C J Worrell,4226,R O'Sullivan,,,,Too keen lit up by first-time visor when 13l third in a maiden here most recently; acts on good and soft; inconsistent.
298766,183359,11,9.0,152403,IRE,Senti Qua,3,9-7,60.3,p,69.0,1724,C T Keane,1201,K J Condon,,,,"Hampered early and had too much to do, improved in first-time cheekpieces when beaten 1/2l off 65 over 7f at Dundalk last time; top course jockey; consistent at 7-8f."
298767,183359,12,8.0,136674,IRE,Zaraahmando,3,9-7,60.3,,69.0,4477,A J Slattery,81,A Slattery,2nd,11/1,12.0,Scored by 2l off 61 over 7f at Fairyhouse penultimate start; below form off a revised mark when beaten 15l off 69 last time; effective at 7f; stiff mark.
298768,183359,13,11.0,137940,GB,Vegas Muse,3,9-5,59.4,p,67.0,826,S Foley,77,Mrs J Harrington,,,,Did plenty early lit up by blinkers when beaten 9l in a handicap at Galway last time; in good form prior; effective at 7-8f; generally consistent but frustrating.
298769,183359,14,6.0,142129,GB,Brandon Creek,3,9-4,58.95,,66.0,5538,J Cleary,4301,Gerard O'Leary,,,,Blew the start and met trouble when down the field in a handicap over 12f at Galway last time; generally out of form but trainer in form; effective 8-12f on good or soft; bit more to come.
298770,183359,15,12.0,142390,IRE,Touted Plan,3,9-2,58.05,,64.0,861,G F Carroll,1092,J G Murphy,,,,Improved with strong pace and stiff track when beaten a nose off 61 over 7f at Naas last time; best on sound surface; effective 7-8f; bit more to come.
298771,183359,16,4.0,125441,GB,Daonethatgotaway,5,10-2,64.4,pt,72.0,2070,Reserve 1,4173,M Fahey,,16/1,17.0,Scored by 3/4l off 65 at Bellewstown three starts back; outpaced and poorly placed when tenth beaten 8l off 72 last time; effective 8-10f; generally consistent.
298772,183359,17,2.0,131973,IRE,Nakasero,4,10-1,63.95,t,71.0,1729,Reserve 2,66,H De Bromhead,,12/1,13.0,"Made too much use of up in grade when down the field in a handicap over 7f at Naas most recently; usually consistent; effective on good to firm, good, or soft ground; generally consistent at around 1m, can bounce back down in grade."
298773,183359,18,1.0,130587,IRE,Alto Sax,4,9-3,58.5,p,59.0,2564,Reserve 3,1756,Peter Fahey,,,,"Below form when well beaten in a handicap over 10f at Ballinrobe latest; cheekpieces first time; effective 7-10f on good ground, may not handle easier going; slow starts an issue."
298774,183360,1,10.0,130799,GB,Comic Book,4,10-0,63.5,p,93.0,6335,K G Kennedy,77,Mrs J Harrington,,,,Had every chance but was outclassed and possibly did not stay when well beaten in the Stanerra Stakes (Group 3) at Fairyhouse last time. Generally out of form and has yet to convince with stamina over 14f.
298775,183360,2,7.0,129790,IRE,Mo Ghille Mar,4,9-13,63.0,p,92.0,826,S Foley,77,Mrs J Harrington,,,,"Won by 3 1/4l off 84 over 1m5f at Down Royal two starts ago. Ran to form when tenth, beaten 7 1/4l off 92 last time. Top jockey back on board; effective 12-14f on a sound surface but the handicapper may have caught up."
298776,183360,3,3.0,118202,IRE,Mon Coeur,9,9-6,59.85,,85.0,861,G F Carroll,1092,J G Murphy,,,,"Met trouble early but ran to his best when second, beaten 5l, in a handicap over 2m1f at Galway last time. Top jockey returns. Effective 12-16f, best with cut in the ground, and goes well at Galway."
298777,183360,4,5.0,131751,IRE,Brosna Town,4,9-5,59.4,t,84.0,919,C D Hayes,193,D K Weld,,,,"Promising hurdle debut but comfortably held in a maiden hurdle over 2m1f at Galway last time. Trainer in form. Effective 12-14f on good ground and all-weather on the flat, but looks on a stiff enough mark."
298778,183360,5,9.0,132046,GB,Granite Bay,4,9-4,58.95,,83.0,4244,N M Crosse,672,J P Fahey,,,,Made too much use of the running and set it up for a closer when comfortably held in a Rated Race at Fairyhouse last time. In good form before that; effective 12-14f and probably best with some give in the ground; could progress again.
298779,183360,6,4.0,133450,IRE,Ragmans Corner,6,9-4,58.95,,83.0,1724,C T Keane,521,G Keane,,,,"Improved up in trip for a cosy win, scoring by 2l off 73 at Navan in June. Hampered mid race but aided by leaders racing early, ran to form when second, beaten 1 1/2l off 115 last time. Top course jockey booked and looks well treated on flat form."
298780,183360,7,8.0,152162,IRE,Kilmeaden,3,9-1,57.6,p,89.0,4262,G M Ryan,3503,Donnacha O'Brien,1st,9/2,5.5,Back to form when showing a willing attitude to land a handicap by a neck off 82 over 12f at Galway last time. Effective at 12f on good and soft ground. Still mileage in his mark on maiden form and may have more to offer over staying trips.
298781,183360,8,11.0,146219,IRE,Autumn Twist,4,9-0,57.15,p,79.0,4903,J M Sheridan,4193,D Hogan,,,,Ran to form but challenged too early off a strong pace when beaten 8l in a handicap hurdle over 2m1f at Galway last time. Had been in good form beforehand and is progressive in both codes.
298782,183360,9,1.0,126226,IRE,Pinot Gris,5,9-0,57.15,vt,79.0,5426,R Whearty,1431,G P Cromwell,,,,"Poorly placed and never threatened on flat return, needing the run when beaten 9 1/4l in a 2m handicap at The Curragh last time. Wears a visor for the first time. Off a short break. Effective 12-16f on good and soft ground, with scope on jumps form."
298783,183360,10,6.0,155298,FR,Bibe Mus,3,8-10,55.3,,84.0,1058,D P McDonogh,4226,R O'Sullivan,,,,"Ran to form when appreciating the step up in trip on stable debut, beaten 4 1/4l in a 12f handicap at Galway last time. Effective 10-12f and likely to show more for the new yard over staying trips."
298784,183360,11,2.0,112684,IRE,Chutzpal,6,8-7,53.95,b,72.0,5811,M W Hassett,66,H De Bromhead,2nd,12/1,13.0,Ran to form when beaten 4l off 70 at Wolverhampton last time. Effective 12-14f on good ground and all-weather.
298785,183361,1,11.0,135596,IRE,Empress Alma,4,10-0,63.5,,70.0,5426,R Whearty,1431,G P Cromwell,,,,"Unsuited by how the race developed on a quick return but not disgraced when beaten 10l in a Galway handicap last time. Usually consistent, held up, and effective from middle to staying distances on good or soft ground."
298786,183361,2,2.0,131438,IRE,Gangster Granny,4,9-13,63.0,b,69.0,6335,K G Kennedy,77,Mrs J Harrington,,,,Below form and finished down the field in a 12f Galway handicap most recently. Generally out of form and wears blinkers for the first time. Effective at 12-14f on good or soft ground but form is regressing and needs an easier task.
298787,183361,3,9.0,130136,IRE,Miss Gitana,4,9-12,62.55,,68.0,5519,J Kearney,383,G Elliott,,,,"Well backed when winning by 1/2l off 65 over 2m at Tramore in July. Stopped quickly and ran to form when eighth, beaten 14l off 97 last time."
298788,183361,4,12.0,140789,IRE,Atheneum,4,9-11,62.1,p,67.0,6724,S Coen,419,J J Murphy,,20/1,21.0,Below form when dropped in trip and finished down the field in a 12f Galway handicap most recently. Cheekpieces on first time. Effective 12-14f on good or soft ground. Still early days and could bounce back.
298789,183361,5,1.0,111425,IRE,Beautiful Chaos,7,9-11,62.1,p,67.0,5739,S R Markey,4226,R O'Sullivan,,,,"Ran to form when stepped up in trip, beaten 4l off 65 at Galway last time. Effective at 12-14f. A veteran on a long losing run but in good heart."
298790,183361,6,10.0,117936,GER,Ehteyat,6,9-10,61.65,b,66.0,4805,P A Harnett,4383,Michael Flannery,,14/1,15.0,Denied a clear run at a key stage and had too much to do when beaten 5l in a Galway handicap last time. Effective 14-16f. Has dropped to a very attractive mark on UK form and should go close if building on latest run.
298791,183361,7,14.0,138139,IRE,Makaiah,4,9-10,61.65,,66.0,6771,Nicola Burns,4301,Gerard O'Leary,2nd,12/1,13.0,Stable won this last year. Too keen and wide when comfortably held in a 1m7f Leopardstown handicap last time but had been in good form before. Consistent at 13-16f on good ground. Can bounce back but little leeway from the handicapper.
298792,183361,8,8.0,127615,IRE,Lady Kai,5,9-8,60.75,p,64.0,5084,J A Powell,4226,R O'Sullivan,,,,Unseated rider in a 1m7f Leopardstown handicap latest. Consistent at 12-14f on a sound surface. Big chance up in trip.
298793,183361,9,5.0,152149,GB,Bear Creek,3,9-7,60.3,p,72.0,5811,M W Hassett,4174,J P O'Brien,,,,"Ideally suited by trip when winning by 2l off 61 over 1m5f at Down Royal penultimate start. Forced wide but ran to form up in grade when third, beaten 4l off 71 last time. From a top course trainer, effective 11-13f on good or yielding, and steadily progressing."
298794,183361,10,3.0,140850,IRE,Eagles Dream,3,9-4,58.95,p,69.0,6726,J S Dalton,419,J J Murphy,,,,Below form on softer ground when finishing down the field in a 12f Galway handicap last time. Had been in good form prior. Effective at 10-12f on good or yielding ground. Consistent but current mark looks about right.
298795,183361,11,6.0,88003,GB,Ellaat,9,9-4,58.95,,60.0,6746,J Pietropaolo,3242,Ian O'Connor,,50/1,51.0,"Had too much to do after meeting trouble at a key stage when beaten 9l in a Galway handicap last time. Effective at 12-14f on the flat, with best efforts when the ground has cut."
298796,183361,12,4.0,147499,IRE,Wertpol,3,9-4,58.95,,69.0,6716,P McGettigan,4218,J P Murtagh,1st,5/1,6.0,"Outpaced and below form on handicap debut, beaten 6l over 8f at Leopardstown last time. Usually consistent, with trainer in form. Returns from a short break and looks in need of a step up from 8-10f. Has been well backed last twice and mark looks fair."
298797,183361,13,7.0,141748,IRE,Decorated Elle,4,9-1,57.6,,57.0,6543,D S O'Sullivan,737,D O'Sullivan,,,,"Outpaced, needed the run, and appeared unsuited by the drop in trip when finishing down the field in an 8f Curragh handicap most recently. Usually consistent but needs a return to longer distances. Should come on for reappearance but has a bit to prove."
298798,183361,14,13.0,76649,IRE,Youllfindandsee,10,8-7,53.95,pt,49.0,5801,R M Mulligan,3242,Ian O'Connor,,50/1,51.0,Pulled up in a maiden hurdle over 2m4f at Cork last time. Needs to prove ability remains after a long layoff.
298799,183362,1,1.0,105025,GB,Gentleman Joe,7,12-0,76.2,t,92.0,5874,Mr J H Williamson,66,H De Bromhead,,,,"Improved again when appreciating the fast ground, winning the Conditions Race (Amateurs) at Leopardstown over 1m7f by 1/2l last time. Acts on any surface but seems to prefer faster ground, and is a progressive stayer on the flat."
298800,183362,2,8.0,103956,IRE,Enniskerry,11,11-7,73.0,t,89.0,3355,Mr F Maguire,4190,B Connell,2nd,11/2,6.5,Ran to form when well beaten in the Galway Hurdle (G3) over 2m at Galway last time. Had been in good form prior but has a bit to find here.
298801,183362,3,9.0,97567,IRE,Run For Oscar,10,11-7,73.0,,105.0,5204,Mr D McGill,188,C Byrnes,,,,"Ran to form in the contest he won in 2022, finishing fourth and beaten 1 1/4l in a 2m2f handicap at Newmarket last time. Returning from a long layoff; a veteran thorough stayer who was in good form when last seen. This is a probable prep for the Cesarewitch."
298802,183362,4,2.0,90383,FR,Appian Way,9,11-4,71.65,,47.0,5499,Ms A Power,623,Ms M Flynn,,,,Disappointing on flat return when finishing down the field in a 2m maiden at Tramore most recently. Out of form in both codes.
298803,183362,5,5.0,147433,IRE,He Who Dares,4,11-4,71.65,,,7021,Miss N Lockhead Anderson,2015,S Curling,,,,"Made a modest debut when well beaten in a 2m maiden at Tramore last time. Trainer is in form, but poor over hurdles and will need more time on the flat."
298804,183362,6,7.0,131835,IRE,Mont St Michel,4,11-4,71.65,,95.0,6859,Mr P J Smullen,1283,A P O'Brien,,,,"Probably made his move too soon when a 5l third in a 12f maiden at Galway on his most recent run. Effective from 12f to 14f, he has shown a good level of form and should be winning soon."
298805,183362,7,4.0,109767,IRE,Simpletwistoffaith,8,11-4,71.65,,,5184,Mr K O'Neill,420,J F O'Neill,,100/1,101.0,Poor flat debut when down the field in a 12f maiden at Galway most recently. Generally out of form and regressive over jumps prior to that start; can only be watched at present.
298806,183362,8,3.0,127055,IRE,Sorrentino,7,11-4,71.65,h,,158,Mr P W Mullins,75,W P Mullins,1st,12/5,3.4,"Yard has won 3 of the last 8 runnings of this race. Very promising debut when second, beaten 1/2l, in the Conditions Race (Amateurs) over 1m5f at Listowel most recently. Off a short break, he is a bumper winner with more to come and should do better over 2m."
298807,183362,9,6.0,101306,IRE,Tullyhogue Fort,9,11-4,71.65,t,42.0,857,Mr P J O'Neill,420,J F O'Neill,,,,Unseated in a 2m6f handicap chase at Roscommon last time. Consistent but has a poor strike rate.
